"COMPUT HUM BEHAV","J COMPUTING TEACHER","2"
"COMPUT HUM BEHAV","J CONSUM CULT","2"
"COMPUT HUM BEHAV","J CONSUM POLICY","2"
"COMPUT HUM BEHAV","J CONSUMER STUDIES","2"
"COMPUT HUM BEHAV","J CONTEMP CRIM JUST","2"
"COMPUT HUM BEHAV","J COUPLE RELATIONSHI","2"
"COMPUT HUM BEHAV","J CREATIVE COMMUNICA","2"
"COMPUT HUM BEHAV","J CRIME JUSTICE","2"
"COMPUT HUM BEHAV","J CYBERCOMMUNICATION","2"
"COMPUT HUM BEHAV","J DATABASE MARKETING","2"
"COMPUT HUM BEHAV","J DENT EDUC","2"
"COMPUT HUM BEHAV","J DIRECT DATA DIGITA","2"
"COMPUT HUM BEHAV","J DRUG ISSUES","2"
"COMPUT HUM BEHAV","J E BUSINESS","2"
"COMPUT HUM BEHAV","J EC SOCIAL RES","2"
"COMPUT HUM BEHAV","J ECON ISSUES","2"
"COMPUT HUM BEHAV","J ECON THEORY","2"
"COMPUT HUM BEHAV","J EDUC CHANGE","2"
"COMPUT HUM BEHAV","J EDUC MEAS","2"
"COMPUT HUM BEHAV","J EDUC MEDIA","2"
"COMPUT HUM BEHAV","J EDUC TECH SYST","2"
"COMPUT HUM BEHAV","J EDUC WORK","2"
"COMPUT HUM BEHAV","J EFFECTIVE TEACHING","2"
"COMPUT HUM BEHAV","J ELECT GOVT RES","2"
"COMPUT HUM BEHAV","J EMPLOYMENT COUNS","2"
"COMPUT HUM BEHAV","J END USER COMPUTING","2"
"COMPUT HUM BEHAV","J ENTERP INF MANAG","2"
"COMPUT HUM BEHAV","J ENVIRON ECON MANAG","2"
"COMPUT HUM BEHAV","J ENVIRON EDUC","2"
"COMPUT HUM BEHAV","J EUR IND TRAIN","2"
"COMPUT HUM BEHAV","J EUROMARKETING","2"
"COMPUT HUM BEHAV","J EYE MOVEMENT RES","2"
"COMPUT HUM BEHAV","J FAM COMMUNITY M","2"
"COMPUT HUM BEHAV","J FAM THEOR REV","2"
"COMPUT HUM BEHAV","J FAM THER","2"
"COMPUT HUM BEHAV","J FRONTIERS PSYCHOL","2"
"COMPUT HUM BEHAV","J GAMING VIRTUAL WOR","2"
"COMPUT HUM BEHAV","J HAPPINESS WELL BEI","2"
"COMPUT HUM BEHAV","J HEALTHC MANAG","2"
"COMPUT HUM BEHAV","J HOMEL SECUR EMERG","2"
"COMPUT HUM BEHAV","J HUM EVOL","2"
"COMPUT HUM BEHAV","J IND INTELLIGENT IN","2"
"COMPUT HUM BEHAV","J INFORM LITERACY","2"
"COMPUT HUM BEHAV","J INFORM SYSTEM SECU","2"
"COMPUT HUM BEHAV","J INFORM SYSTEMS APP","2"
"COMPUT HUM BEHAV","J INNOVATION MANAGEM","2"
"COMPUT HUM BEHAV","J INT PHON ASSOC","2"
"COMPUT HUM BEHAV","J INTELLIGENCE","2"
"COMPUT HUM BEHAV","J INTERACT ADVERT","2"
"COMPUT HUM BEHAV","J INTERNET MEDIATED","2"
"COMPUT HUM BEHAV","J KING SAUD U COMPUT","2"
"COMPUT HUM BEHAV","J KOREAN ACAD NURS","2"
"COMPUT HUM BEHAV","J KOREAN DATA INFORM","2"
"COMPUT HUM BEHAV","J KOREAN MARKETING A","2"
"COMPUT HUM BEHAV","J LABOR ECON","2"
"COMPUT HUM BEHAV","J LANGUAGE TECHNOLOG","2"
"COMPUT HUM BEHAV","J LAW POLICY INFORM","2"
"COMPUT HUM BEHAV","J LEADERSHIP ACCOUNT","2"
"COMPUT HUM BEHAV","J LEARN IN PRESS","2"
"COMPUT HUM BEHAV","J LESBIAN STUDIES","2"
"COMPUT HUM BEHAV","J MANAGE ISSUES","2"
"COMPUT HUM BEHAV","J MARITAL FAM THER","2"
"COMPUT HUM BEHAV","J MARKETING ED","2"
"COMPUT HUM BEHAV","J MARKETING HIGHER E","2"
"COMPUT HUM BEHAV","J MARSHALL J INFORM","2"
"COMPUT HUM BEHAV","J MATER PROCESS TECH","2"
"COMPUT HUM BEHAV","J MATH BEHAV","2"
"COMPUT HUM BEHAV","J MED ENG TECHNOL","2"
"COMPUT HUM BEHAV","J MEDIA PSYCHOL","2"
"COMPUT HUM BEHAV","J MENS STUDIES","2"
"COMPUT HUM BEHAV","J MENT HEALTH","2"
"COMPUT HUM BEHAV","J MONETARY ECON","2"
"COMPUT HUM BEHAV","J MORAL EDUC","2"
"COMPUT HUM BEHAV","J NURS ADMIN","2"
"COMPUT HUM BEHAV","J NURS RES","2"
"COMPUT HUM BEHAV","J ONLINE BEHAV","2"
"COMPUT HUM BEHAV","J ONLINE LEARNING TE","2"
"COMPUT HUM BEHAV","J ORG COMPUTING","2"
"COMPUT HUM BEHAV","J ORG PSYCHOL","2"
"COMPUT HUM BEHAV","J PAIN SYMPTOM MANAG","2"
"COMPUT HUM BEHAV","J PEDIATR NURS","2"
"COMPUT HUM BEHAV","J PERS PSYCHOL","2"
"COMPUT HUM BEHAV","J PHONETICS","2"
"COMPUT HUM BEHAV","J PHYS ED RECREATION","2"
"COMPUT HUM BEHAV","J POVERTY SOCIAL JUS","2"
"COMPUT HUM BEHAV","J PROBLEM SOLVING","2"
"COMPUT HUM BEHAV","J PROD BRAND MANAG","2"
"COMPUT HUM BEHAV","J PSYCHOL INTERDISCI","2"
"COMPUT HUM BEHAV","J PSYCHOL SCI","2"
"COMPUT HUM BEHAV","J PSYCHOLINGUIST RES","2"
"COMPUT HUM BEHAV","J PSYCHOPHYSIOL","2"
"COMPUT HUM BEHAV","J PSYCHOSOCIAL RES C","2"
"COMPUT HUM BEHAV","J PUBLIC ECON","2"
"COMPUT HUM BEHAV","J PUBLIC HEALTH-UK","2"
"COMPUT HUM BEHAV","J PUBLIC HLTH","2"
"COMPUT HUM BEHAV","J RADIO AUDIO MEDIA","2"
"COMPUT HUM BEHAV","J RATION-EMOT COGN-B","2"
"COMPUT HUM BEHAV","J RES ED SCI","2"
"COMPUT HUM BEHAV","J RES EDUC EFF","2"
"COMPUT HUM BEHAV","J RES MUSIC EDUC","2"
"COMPUT HUM BEHAV","J RES READ","2"
"COMPUT HUM BEHAV","J RES TECHNOLOG","2"
"COMPUT HUM BEHAV","J RHEUMATOL","2"
"COMPUT HUM BEHAV","J ROY SOC MED","2"
"COMPUT HUM BEHAV","J SCHOLARSHIP TEACH","2"
"COMPUT HUM BEHAV","J SECOND LANG WRIT","2"
"COMPUT HUM BEHAV","J SHOPPING CTR RES","2"
"COMPUT HUM BEHAV","J SOC EVOLUTIONAR","2"
"COMPUT HUM BEHAV","J SOC MEDIA SOC","2"
"COMPUT HUM BEHAV","J SOC SERV RES","2"
"COMPUT HUM BEHAV","J STUD INT EDUC","2"
"COMPUT HUM BEHAV","J STUDENT WELLBEING","2"
"COMPUT HUM BEHAV","J SUPERCOMPUT","2"
"COMPUT HUM BEHAV","J TECHNOL ED","2"
"COMPUT HUM BEHAV","J TECHNOL HUM SERV","2"
"COMPUT HUM BEHAV","J TECHNOL SCI ED","2"
"COMPUT HUM BEHAV","J TECHNOL STUDIES","2"
"COMPUT HUM BEHAV","J THEOR APPL I","2"
"COMPUT HUM BEHAV","J THEOR SOC BEHAV","2"
"COMPUT HUM BEHAV","J THEORETIC APPL INF","2"
"COMPUT HUM BEHAV","J TRAUMA","2"
"COMPUT HUM BEHAV","J USABILITY STUDIES","2"
"COMPUT HUM BEHAV","J WORKPLACE BEHAV HL","2"
"COMPUT HUM BEHAV","JAMA INTERN MED","2"
"COMPUT HUM BEHAV","JASSS-J ARTIF SOC S","2"
"COMPUT HUM BEHAV","JMIR MHEALTH UHEALTH","2"
"COMPUT HUM BEHAV","JMIR RES PROTOC","2"
"COMPUT HUM BEHAV","JMIR SERIOUS GAMES","2"
"COMPUT HUM BEHAV","JNCI MONOGR","2"
"COMPUT HUM BEHAV","JOURNAL OF ADOLESCEN","2"
"COMPUT HUM BEHAV","JOURNAL OF COMPUTER","2"
"COMPUT HUM BEHAV","JOURNAL OF CURRENT I","2"
"COMPUT HUM BEHAV","JOURNAL OF EDUCATION","2"
"COMPUT HUM BEHAV","JOURNALISM","2"
"COMPUT HUM BEHAV","JOURNALISM MONOGR","2"
"COMPUT HUM BEHAV","JPN PSYCHOL RES","2"
"COMPUT HUM BEHAV","JSAS CAT SELECT DOC","2"
"COMPUT HUM BEHAV","JUGEMENTS TIME INTER","2"
"COMPUT HUM BEHAV","KARBALA INT J MODERN","2"
"COMPUT HUM BEHAV","KAUFMAN BRIEF INTELL","2"
"COMPUT HUM BEHAV","KDD 11 P 17 ACM SIGK","2"
"COMPUT HUM BEHAV","KNOWING KNOWLEDGE BE","2"
"COMPUT HUM BEHAV","KNOWING WHAT STUDENT","2"
"COMPUT HUM BEHAV","KNOWL INF SYST","2"
"COMPUT HUM BEHAV","KNOWLEDGE DISCOVERY","2"
"COMPUT HUM BEHAV","KNOWLEDGE PROCESS MA","2"
"COMPUT HUM BEHAV","KNOWLEDGE TECHNOL","2"
"COMPUT HUM BEHAV","KOREAN J CLIN PSYCHO","2"
"COMPUT HUM BEHAV","KOREAN MANUAL SYMPTO","2"
"COMPUT HUM BEHAV","LANCET NEUROL","2"
"COMPUT HUM BEHAV","LANDSCAPE URBAN PLAN","2"
"COMPUT HUM BEHAV","LANG COMMUN","2"
"COMPUT HUM BEHAV","LANG LEARN","2"
"COMPUT HUM BEHAV","LANG SPEECH","2"
"COMPUT HUM BEHAV","LANG SPEECH HEAR SER","2"
"COMPUT HUM BEHAV","LANG TEACH RES","2"
"COMPUT HUM BEHAV","LANG TEST","2"
"COMPUT HUM BEHAV","LANGUAGE LINGUISTICS","2"
"COMPUT HUM BEHAV","LATENT VARIABLE PATH","2"
"COMPUT HUM BEHAV","LEAD COUNTR BAS NUMB","2"
"COMPUT HUM BEHAV","LEADERSHIP ORG DEV J","2"
"COMPUT HUM BEHAV","LEARN ANAL MOVING","2"
"COMPUT HUM BEHAV","LEARN EXPANDING A","2"
"COMPUT HUM BEHAV","LEARN GENERATIVE","2"
"COMPUT HUM BEHAV","LEARN HIGHER ED","2"
"COMPUT HUM BEHAV","LEARN TEACHING ST","2"
"COMPUT HUM BEHAV","LEARNER ATTITUDES US","2"
"COMPUT HUM BEHAV","LECT NOTES ENG COMP","2"
"COMPUT HUM BEHAV","LEISURE SCI","2"
"COMPUT HUM BEHAV","LEISURE STUD","2"
"COMPUT HUM BEHAV","LIFE SCREEN IDENTITY","2"
"COMPUT HUM BEHAV","LIFELONG LEARN EU","2"
"COMPUT HUM BEHAV","LINGUISTICS","2"
"COMPUT HUM BEHAV","LME4 LINEAR MIXED EF","2"
"COMPUT HUM BEHAV","LOCUS CONTROL CURREN","2"
"COMPUT HUM BEHAV","LONELINESS SOURCEBOO","2"
"COMPUT HUM BEHAV","LONGITUDINAL STRUCTU","2"
"COMPUT HUM BEHAV","LOOKING INFORM SURVE","2"
"COMPUT HUM BEHAV","M C J","2"
"COMPUT HUM BEHAV","MACH LEARN APPL WORK","2"
"COMPUT HUM BEHAV","MAJLESI J MULTIMEDIA","2"
"COMPUT HUM BEHAV","MAK CONN DIM STUD EN","2"
"COMPUT HUM BEHAV","MAKING BREAKING AFFE","2"
"COMPUT HUM BEHAV","MAKING SENSE MICROPO","2"
"COMPUT HUM BEHAV","MALAYSIAN J ED TECHN","2"
"COMPUT HUM BEHAV","MALAYSIAN ONLINE J E","2"
"COMPUT HUM BEHAV","MAN","2"
"COMPUT HUM BEHAV","MAN SERV SCI MASS 20","2"
"COMPUT HUM BEHAV","MANAGE INF SYST Q","2"
"COMPUT HUM BEHAV","MANUAL DEPRESSION AN","2"
"COMPUT HUM BEHAV","MAPPING TWITTER TOPI","2"
"COMPUT HUM BEHAV","MARK HEALTH SERV","2"
"COMPUT HUM BEHAV","MARKETING","2"
"COMPUT HUM BEHAV","MARKETING B","2"
"COMPUT HUM BEHAV","MARKETING EDUC REV","2"
"COMPUT HUM BEHAV","MARKETING THEOR APP","2"
"COMPUT HUM BEHAV","MARRIAGE FAM REV","2"
"COMPUT HUM BEHAV","MASLACH BURNOUT INVE","2"
"COMPUT HUM BEHAV","MATH COMPUT MODEL","2"
"COMPUT HUM BEHAV","MATH EDUC RES J","2"
"COMPUT HUM BEHAV","MATH THINK LEARN","2"
"COMPUT HUM BEHAV","MATING INTELLIGENCE","2"
"COMPUT HUM BEHAV","MCNAIR SCHOLARS RES","2"
"COMPUT HUM BEHAV","ME MYSPACE I PARENTI","2"
"COMPUT HUM BEHAV","MEAS INF SOC","2"
"COMPUT HUM BEHAV","MEAS PHYS ED","2"
"COMPUT HUM BEHAV","MEASURES PERSONALITY","2"
"COMPUT HUM BEHAV","MEASURING SUPPORTING","2"
"COMPUT HUM BEHAV","MEASURING USER EXPER","2"
"COMPUT HUM BEHAV","MECHATRONICS","2"
"COMPUT HUM BEHAV","MEDIA ENTERTAINMENT","2"
"COMPUT HUM BEHAV","MEDIA USE INFORM AGE","2"
"COMPUT HUM BEHAV","MENT IMAGES THEIR","2"
"COMPUT HUM BEHAV","MERLOT J ONLINE LEAR","2"
"COMPUT HUM BEHAV","MERRILL PALMER QUART","2"
"COMPUT HUM BEHAV","MERSIN U J FACULTY E","2"
"COMPUT HUM BEHAV","METAANALYTIC PROCEDU","2"
"COMPUT HUM BEHAV","METACOGNITION","2"
"COMPUT HUM BEHAV","METHODS TESTING EVAL","2"
"COMPUT HUM BEHAV","MHEALTH NEW HORIZONS","2"
"COMPUT HUM BEHAV","MIDDLE EAST J SCI RE","2"
"COMPUT HUM BEHAV","MIDWIVES","2"
"COMPUT HUM BEHAV","MIER J ED STUDIES TR","2"
"COMPUT HUM BEHAV","MILL AD","2"
"COMPUT HUM BEHAV","MILLENNIALS RISING N","2"
"COMPUT HUM BEHAV","MIND","2"
"COMPUT HUM BEHAV","MIND CULT ACT","2"
"COMPUT HUM BEHAV","MINDING MINORS WANDE","2"
"COMPUT HUM BEHAV","MINDS EYE COGNITIVE","2"
"COMPUT HUM BEHAV","MMWR-MORBID MORTAL W","2"
"COMPUT HUM BEHAV","MOBILE CONNECTION CE","2"
"COMPUT HUM BEHAV","MOBILE HEALTH 2012","2"
"COMPUT HUM BEHAV","MOBILE LEARN STRU","2"
"COMPUT HUM BEHAV","MOBILE LEARN TRAN","2"
"COMPUT HUM BEHAV","MOBILE MEDIA","2"
"COMPUT HUM BEHAV","MOBILE THREAT REPORT","2"
"COMPUT HUM BEHAV","MOD INSIGHTS DIS MOL","2"
"COMPUT HUM BEHAV","MONITOR INTERNET JON","2"
"COMPUT HUM BEHAV","MORAL JUDGMENT CHILD","2"
"COMPUT HUM BEHAV","MOTIVATION ED THEORY","2"
"COMPUT HUM BEHAV","MULTIMEDIA INTERNET","2"
"COMPUT HUM BEHAV","MULTIVAR ANAL ME","2"
"COMPUT HUM BEHAV","MUSEUM MANAGE CU","2"
"COMPUT HUM BEHAV","NAT HAZARDS","2"
"COMPUT HUM BEHAV","NAT HUM VALUES","2"
"COMPUT HUM BEHAV","NATL ASS STUDENT PER","2"
"COMPUT HUM BEHAV","NATL I STANDARDS TEC","2"
"COMPUT HUM BEHAV","NATURALISTIC DECISIO","2"
"COMPUT HUM BEHAV","NBC NEWS","2"
"COMPUT HUM BEHAV","NET SURFERS DONT RID","2"
"COMPUT HUM BEHAV","NETWORK BASED LANGUA","2"
"COMPUT HUM BEHAV","NETWORKS GLOBAL VILL","2"
"COMPUT HUM BEHAV","NEURAL COMPUT","2"
"COMPUT HUM BEHAV","NEURAL REGEN RES","2"
"COMPUT HUM BEHAV","NEUROENDOCRINOL LETT","2"
"COMPUT HUM BEHAV","NEUROEPIDEMIOLOGY","2"
"COMPUT HUM BEHAV","NEUROPSYCHOBIOLOGY","2"
"COMPUT HUM BEHAV","NEUROPSYCHOPHARMACOL","2"
"COMPUT HUM BEHAV","NEUROSCIENCE NEUROEC","2"
"COMPUT HUM BEHAV","NEW DIRECTION AMER P","2"
"COMPUT HUM BEHAV","NEW HDB ORG COMMUNIC","2"
"COMPUT HUM BEHAV","NEW IDEAS PSYCHOL","2"
"COMPUT HUM BEHAV","NEW TECH NEW TIES MO","2"
"COMPUT HUM BEHAV","NEW TECH WORK EMPLOY","2"
"COMPUT HUM BEHAV","NEW YORKER","2"
"COMPUT HUM BEHAV","NEWS USE SOCIAL MEDI","2"
"COMPUT HUM BEHAV","NEWSPAPER RES J","2"
"COMPUT HUM BEHAV","NONPROFIT MANAG LEAD","2"
"COMPUT HUM BEHAV","NONVERBAL BEHAV COMM","2"
"COMPUT HUM BEHAV","NUMB APPS AV LEAD AP","2"
"COMPUT HUM BEHAV","NUMB MON ACT FAC","2"
"COMPUT HUM BEHAV","NURS ETHICS","2"
"COMPUT HUM BEHAV","NURS HEALTH SCI","2"
"COMPUT HUM BEHAV","NVIVO QUAL DAT AN SO","2"
"COMPUT HUM BEHAV","OFFICIAL TWITTER BLO","2"
"COMPUT HUM BEHAV","OGRETIM TASARIMI INS","2"
"COMPUT HUM BEHAV","OLDER ADULTS INTERNE","2"
"COMPUT HUM BEHAV","ONCOL NURS FORUM","2"
"COMPUT HUM BEHAV","ONL GEN GAP CONTR AT","2"
"COMPUT HUM BEHAV","ONLINE COMMUNITIES S","2"
"COMPUT HUM BEHAV","ONLINE ED LIFELONG L","2"
"COMPUT HUM BEHAV","ONLINE SHOPPING INTE","2"
"COMPUT HUM BEHAV","OPEN LEARN","2"
"COMPUT HUM BEHAV","OPER RES","2"
"COMPUT HUM BEHAV","OPTOMETRY VISION SCI","2"
"COMPUT HUM BEHAV","ORG BEHAV CONCEPTS C","2"
"COMPUT HUM BEHAV","ORG BEHAV DISASTER","2"
"COMPUT HUM BEHAV","ORG COMMUN TE","2"
"COMPUT HUM BEHAV","ORG LEARN KNOWLED","2"
"COMPUT HUM BEHAV","ORG STRESS REV CRITI","2"
"COMPUT HUM BEHAV","ORGANIZATION","2"
"COMPUT HUM BEHAV","OVERLOAD BOREDOM ESS","2"
"COMPUT HUM BEHAV","OVERVIEW SOC COGN","2"
"COMPUT HUM BEHAV","OXFORD ECON PAP","2"
"COMPUT HUM BEHAV","P 1 IEEE INT WORKSH","2"
"COMPUT HUM BEHAV","P 1 INT C INT US INT","2"
"COMPUT HUM BEHAV","P 1 WORKSH SOC MED A","2"
"COMPUT HUM BEHAV","P 13 INT C HUM COMP","2"
"COMPUT HUM BEHAV","P 14 INT C INT VIRT","2"
"COMPUT HUM BEHAV","P 16 INT AC MINDTREK","2"
"COMPUT HUM BEHAV","P 16 INT ACM SIGACCE","2"
"COMPUT HUM BEHAV","P 17 ACM SIGKDD INT","2"
"COMPUT HUM BEHAV","P 18 ACM SIGKDD INT","2"
"COMPUT HUM BEHAV","P 18 INT C COMP ED","2"
"COMPUT HUM BEHAV","P 18 INT C PHON SCI","2"
"COMPUT HUM BEHAV","P 18 INT C WORLD WID","2"
"COMPUT HUM BEHAV","P 1996 ACM C COMP SU","2"
"COMPUT HUM BEHAV","P 1999 C AM AC ADV","2"
"COMPUT HUM BEHAV","P 2 INT C ENT COMP","2"
"COMPUT HUM BEHAV","P 2 INT C LEARN AN K","2"
"COMPUT HUM BEHAV","P 2 INT WORKSH SEARC","2"
"COMPUT HUM BEHAV","P 2000 ACM C COMP SU","2"
"COMPUT HUM BEHAV","P 2004 ACM C COMP SU","2"
"COMPUT HUM BEHAV","P 2005 ANN C EUR ASS","2"
"COMPUT HUM BEHAV","P 2007 C FUT PLAY","2"
"COMPUT HUM BEHAV","P 2008 C FUT PLAY RE","2"
"COMPUT HUM BEHAV","P 2008 INT C WEB SEA","2"
"COMPUT HUM BEHAV","P 2009 6 INT C INF","2"
"COMPUT HUM BEHAV","P 2011 ACM SIGGRAPH","2"
"COMPUT HUM BEHAV","P 2011 C DES PLEAS P","2"
"COMPUT HUM BEHAV","P 2011 INT ACM WORKS","2"
"COMPUT HUM BEHAV","P 2011 INT C COMP IN","2"
"COMPUT HUM BEHAV","P 2013 ACM INT JOINT","2"
"COMPUT HUM BEHAV","P 2013 ANN C HUM FAC","2"
"COMPUT HUM BEHAV","P 2014 INT C AUT AG","2"
"COMPUT HUM BEHAV","P 2015 ANN S COMP HU","2"
"COMPUT HUM BEHAV","P 21 ACM INT C INF K","2"
"COMPUT HUM BEHAV","P 21 BRIT HCI GROUP","2"
"COMPUT HUM BEHAV","P 23 INT C WORLD WID","2"
"COMPUT HUM BEHAV","P 24 ACM C HYP SOC M","2"
"COMPUT HUM BEHAV","P 24 ANN INT ACM SIG","2"
"COMPUT HUM BEHAV","P 24 BCS INT SPEC GR","2"
"COMPUT HUM BEHAV","P 24 INT C WORLD WID","2"
"COMPUT HUM BEHAV","P 25 AAAI C ART INT","2"
"COMPUT HUM BEHAV","P 25 INT C COMP WORL","2"
"COMPUT HUM BEHAV","P 26 ANN C COGN SCI","2"
"COMPUT HUM BEHAV","P 26 INT C INF SYST","2"
"COMPUT HUM BEHAV","P 28 ACM INT C DES C","2"
"COMPUT HUM BEHAV","P 28 INT C HUM FACT","2"
"COMPUT HUM BEHAV","P 29 INT C INF SYST","2"
"COMPUT HUM BEHAV","P 3 ACM INT C WEB SE","2"
"COMPUT HUM BEHAV","P 3 INT C LEARN AN K","2"
"COMPUT HUM BEHAV","P 3 INT WORKSH SEARC","2"
"COMPUT HUM BEHAV","P 31 ANN INT ACM SIG","2"
"COMPUT HUM BEHAV","P 33 ANN C COGN SCI","2"
"COMPUT HUM BEHAV","P 33 INT C INF SYST","2"
"COMPUT HUM BEHAV","P 36 HAW INT C SYST","2"
"COMPUT HUM BEHAV","P 39 HAW INT C SYST","2"
"COMPUT HUM BEHAV","P 4 ACM IEEE INT C H","2"
"COMPUT HUM BEHAV","P 4 ACM INT C WEB SE","2"
"COMPUT HUM BEHAV","P 4 INT C SPEECH PRO","2"
"COMPUT HUM BEHAV","P 40 ANN HAW INT C S","2"
"COMPUT HUM BEHAV","P 43 ACM TECHN S COM","2"
"COMPUT HUM BEHAV","P 43 HAW INT C SYST","2"
"COMPUT HUM BEHAV","P 44 HAW INT C SYST","2"
"COMPUT HUM BEHAV","P 47 ANN HAW INT C S","2"
"COMPUT HUM BEHAV","P 5 INT AAAI C WEBL","2"
"COMPUT HUM BEHAV","P 5 INT C FDN DIG GA","2"
"COMPUT HUM BEHAV","P 5 INT C LEARN AN K","2"
"COMPUT HUM BEHAV","P 5 NORD C HUM COMP","2"
"COMPUT HUM BEHAV","P 6 IEEE INT C ADV L","2"
"COMPUT HUM BEHAV","P 6 INT C LEARN SCI","2"
"COMPUT HUM BEHAV","P 6 INT C MULT INT","2"
"COMPUT HUM BEHAV","P 6 NORD C HUM COMP","2"
"COMPUT HUM BEHAV","P 7 ACM C DES INT SY","2"
"COMPUT HUM BEHAV","P 7 ACM SIGCOMM C IN","2"
"COMPUT HUM BEHAV","P 8 AUSTR C INT ENT","2"
"COMPUT HUM BEHAV","P 8 EUR C EL","2"
"COMPUT HUM BEHAV","P 8 INT C COMP SUPP","2"
"COMPUT HUM BEHAV","P 8 INT C MOB SYST A","2"
"COMPUT HUM BEHAV","P 8 INT ISCRAM C LIS","2"
"COMPUT HUM BEHAV","P 8 S US PRIV SEC NE","2"
"COMPUT HUM BEHAV","P 9 INT C COMP SUPP","2"
"COMPUT HUM BEHAV","P 9 INT C NETW LEARN","2"
"COMPUT HUM BEHAV","P AAAI WORKSH CHALL","2"
"COMPUT HUM BEHAV","P ACM C HUM FACT COM","2"
"COMPUT HUM BEHAV","P AM SOC INFORM SCI","2"
"COMPUT HUM BEHAV","P ASIST ANNU MEET","2"
"COMPUT HUM BEHAV","P C N AM CHAPT ASS C","2"
"COMPUT HUM BEHAV","P CHI","2"
"COMPUT HUM BEHAV","P CHI 2013","2"
"COMPUT HUM BEHAV","P CHI C HUM FACT COM","2"
"COMPUT HUM BEHAV","P DIGRA 2005 C CHANG","2"
"COMPUT HUM BEHAV","P DIGRA NORD 2012 C","2"
"COMPUT HUM BEHAV","P EDUC DAT MIN","2"
"COMPUT HUM BEHAV","P EUR C SOC MED U BR","2"
"COMPUT HUM BEHAV","P HUM FACT COMP SYST","2"
"COMPUT HUM BEHAV","P HUM FACT ERG SOC 5","2"
"COMPUT HUM BEHAV","P HUM FACT SOC 32 AN","2"
"COMPUT HUM BEHAV","P IEEE","2"
"COMPUT HUM BEHAV","P IEEE INT C AUT QUA","2"
"COMPUT HUM BEHAV","P INT C DAT THEOR IC","2"
"COMPUT HUM BEHAV","P INT C WEB SOC MED","2"
"COMPUT HUM BEHAV","P INT WORK C ADV","2"
"COMPUT HUM BEHAV","P MICR AC DAYS C GAM","2"
"COMPUT HUM BEHAV","P MLEARN 2005","2"
"COMPUT HUM BEHAV","P NAACL HLT 2010 WOR","2"
"COMPUT HUM BEHAV","P PRES","2"
"COMPUT HUM BEHAV","P PRES 3 INT WORKSH","2"
"COMPUT HUM BEHAV","P SECT SURV RES METH","2"
"COMPUT HUM BEHAV","P SHEFF SIGIR 27 ANN","2"
"COMPUT HUM BEHAV","P SOC INF TECHN TEAC","2"
"COMPUT HUM BEHAV","P WORLD C ED MULT HY","2"
"COMPUT HUM BEHAV","P WPES 2005","2"
"COMPUT HUM BEHAV","PAC SOCIOL","2"
"COMPUT HUM BEHAV","PACIS 2006 P","2"
"COMPUT HUM BEHAV","PACIS 2013 JEJ ISL K","2"
"COMPUT HUM BEHAV","PAED CHILD HEALT-CAN","2"
"COMPUT HUM BEHAV","PAEDIAT TODAY","2"
"COMPUT HUM BEHAV","PAN PAC MANAGEME","2"
"COMPUT HUM BEHAV","PAP PRESENTED AT T","2"
"COMPUT HUM BEHAV","PARTICIPATIONS J AUD","2"
"COMPUT HUM BEHAV","PASTORAL PSYCHOL","2"
"COMPUT HUM BEHAV","PATTERN RECOGN","2"
"COMPUT HUM BEHAV","PATTERNS ATTACHMENT","2"
"COMPUT HUM BEHAV","PAYING ATTENTION VIS","2"
"COMPUT HUM BEHAV","PEDIATR OBES","2"
"COMPUT HUM BEHAV","PEER TO PEER COMP 20","2"
"COMPUT HUM BEHAV","PEER TO PEER NETWORK","2"
"COMPUT HUM BEHAV","PEOPLE","2"
"COMPUT HUM BEHAV","PEOPLE LEARN BRAIN M","2"
"COMPUT HUM BEHAV","PERS ASSESS","2"
"COMPUT HUM BEHAV","PERS INFLUENCE","2"
"COMPUT HUM BEHAV","PERSONAL CAUSATION I","2"
"COMPUT HUM BEHAV","PERSONAL CONNECTIONS","2"
"COMPUT HUM BEHAV","PERSONALITY JUDGMENT","2"
"COMPUT HUM BEHAV","PERSONNEL SELECTION","2"
"COMPUT HUM BEHAV","PERSPECTIVES ACTIVIT","2"
"COMPUT HUM BEHAV","PERSPECTIVES SOCIALL","2"
"COMPUT HUM BEHAV","PERV COMP COMM WORKS","2"
"COMPUT HUM BEHAV","PESQ FEBRABAN TECN B","2"
"COMPUT HUM BEHAV","PHENOMENOL COGN SCI","2"
"COMPUT HUM BEHAV","PHILOS OPEN ED","2"
"COMPUT HUM BEHAV","PHILOS PSYCHOL","2"
"COMPUT HUM BEHAV","PHILOS T R SOC A","2"
"COMPUT HUM BEHAV","PHISH ACT TRENDS REP","2"
"COMPUT HUM BEHAV","PHONETICA","2"
"COMPUT HUM BEHAV","PHOTO VIDEO SHARING","2"
"COMPUT HUM BEHAV","PHYS MED BIOL","2"
"COMPUT HUM BEHAV","PHYS OCCUP THER GERI","2"
"COMPUT HUM BEHAV","PISA 2009 RES STUD L","2"
"COMPUT HUM BEHAV","PISA 2012 RES CREAT","2"
"COMPUT HUM BEHAV","PL S SOC CL","2"
"COMPUT HUM BEHAV","PLANNING HLTH PROMOT","2"
"COMPUT HUM BEHAV","PLAY CULT","2"
"COMPUT HUM BEHAV","PLAY DREAMS IMITAT","2"
